id,rede,nome,endereco,cidade,estado,cep,telefone,latitude,longitude,horarios,servicos,link_matricula,data_criacao,data_atualizacao,bairro_cdn,cidade_cdn,estado_cdn,pais_cdn,beneficios,campo_inexistente,horario_funcionamento,modalidades,outro_campo,planos,preco_mensalidade
210,Selfit,BARÃO DE GURGUÉIA,"- Av. Barão de Gurguéia, 3690, Tabuleta -",,,"64019-352, Teresina/PI",,-5.1224045,-42.8016508,{},[],/matricula/barao-de-gurgueia,2025-08-27 21:21:13.270899,2025-08-29 13:23:24.457622,Tabuleta,Teresina,Piauí,Brazil,,,,,,,
211,Selfit,BARÃO DE ITAMBÍ,"- Rua Barão de Itambi, n° 50, Botafogo",Rio de Janeiro,"RJ,",22231-000,,-22.9406397,-43.1809971,{},[],/matricula/barao-de-itambi,2025-08-27 21:21:13.270899,2025-08-29 13:23:25.558603,Botafogo,Rio de Janeiro,Rio de Janeiro,Brazil,,,,,,,
212,Selfit,BARRA (CHAME-CHAME),"- Rua Augusto Frederico Schmith, n° 95, Loja B 515 - Dentro do Hiper Bompreço",Salvador,"BA,",40140-390,,-13.0051954,-38.523812,{},[],/matricula/barra,2025-08-27 21:21:13.270899,2025-08-29 20:40:54.920039,Chame-Chame,Salvador,Bahia,Brazil,,,,,,,
213,Selfit,BARRA HALL (ASSOC. ATLÉTICA),"- Rua Cesar Zama, n° 316, Barra",Salvador,"BA,",40140-030,,-13.0058606,-38.5304485,{},[],/matricula/barra-hall,2025-08-27 21:21:13.270899,2025-08-29 13:23:27.644157,Barra,Salvador,Bahia,Brazil,,,,,,,
214,Selfit,BARRAMAR,"- Av. dos Holandeses, quadra 38, lotes 13 a 18 - Quintas do Calhau, São Luís - MA, 65072-850",,,,,-2.4911935,-44.2584614,{},[],/matricula/barramar,2025-08-27 21:21:13.270899,2025-08-29 13:23:28.861936,Quintas do Calhau,São Luís,Maranhão,Brazil,,,,,,,
215,Selfit,BARREIRAS,"- Av. Clériston Andrade, 1179, São Miguel",Barreiras,"BA,",47800-390,,-12.1428557,-44.9862722,{},[],/matricula/barreiras,2025-08-27 21:21:13.270899,2025-08-29 13:23:29.996542,São Miguel,Barreiras,Bahia,Brazil,,,,,,,
216,Selfit,BAYEUX,"- Av. Liberdade, 3030, Centro -",,,"58111-600, Bayeux/PB",,-7.1195614,-34.8817282,{},[],/matricula/bayeux,2025-08-27 21:21:13.270899,2025-08-29 13:23:31.114377,Centro,João Pessoa,Paraíba,Brazil,,,,,,,
217,Selfit,BELO JARDIM,"- Av. Sebastião Rodrigues da Costa, 380, São Pedro -",,,"55.150-005, Belo Jardim/PE",,-8.3195165,-36.4138176,{},[],/matricula/belo-jardim,2025-08-27 21:21:13.270899,2025-08-29 21:26:56.539853,Morada Nobre,Belo Jardim,Pernambuco,Brazil,,,,,,,
218,Selfit,BENFICA,"- R. Benfica, 715, Madalena -",,,"50.720-001, Recife/PE",,-8.0593836,-34.9055169,{},[],/matricula/benfica,2025-08-27 21:21:13.270899,2025-08-29 13:23:33.316527,Madalena,Recife,Pernambuco,Brazil,,,,,,,
219,Selfit,BERNARDO VIEIRA DE MELO,"- Av. Bernardo Vieira de Melo, 941, Piedade -",,,"54410-010, Jaboatão dos Guararapes/PE",,-8.1674058,-34.9143497,{},[],/matricula/bernardo-vieira-de-melo,2025-08-27 21:21:13.270899,2025-08-29 13:23:34.450853,Piedade,Jaboatão dos Guararapes,Pernambuco,Brazil,,,,,,,
220,Selfit,BESSA,"- R. Bacharel Jose de Oliveira Curchatuz, n° 542, Jardim Oceania, Parahyba Mall - Loja 068",João Pessoa,"PB,",58037-432,,-7.0808347,-34.8393856,{},[],/matricula/bessa,2025-08-27 21:21:13.270899,2025-08-29 13:23:35.568577,Jardim Oceania,João Pessoa,Paraíba,Brazil,,,,,,,
221,Selfit,BEZERRA DE MENEZES,"- Av. Bezerra de Menezes, 1811, São Gerardo",Fortaleza,"CE,",60325-004,,-3.735789,-38.5612488,{},[],/matricula/bezerra-de-menezes,2025-08-27 21:21:13.270899,2025-08-29 13:23:36.686503,São Gerardo,Fortaleza,Ceará,Brazil,,,,,,,
222,Selfit,BOA VIAGEM I,"- Av. Visconde de Jequitinhonha, n° 420, Boa Viagem",Recife,"PE,",51030-020,,-8.1327303,-34.9030674,{},[],/matricula/boa-viagem,2025-08-27 21:21:13.270899,2025-08-29 13:23:37.803298,Boa Viagem,Recife,Pernambuco,Brazil,,,,,,,
223,Selfit,BOA VIAGEM II,"- Rua Bruno Veloso, n° 528, Boa Viagem",Recife,"PE,",51021-280,,-8.1213039,-34.9009322,{},[],/matricula/bruno-velos,2025-08-27 21:21:13.270899,2025-08-29 13:23:38.922007,Boa Viagem,Recife,Pernambuco,Brazil,,,,,,,
224,Selfit,BOULEVARD SHOPPING,"- Av. Olívia Flores, 2500, Candeias -",,,"45028-610, Vitória da Conquista/BA",,-14.8772199,-40.8179523,{},[],/matricula/boulevard-shopping,2025-08-27 21:21:13.270899,2025-08-29 13:23:40.023188,Candeias,Vitória da Conquista,Bahia,Brazil,,,,,,,
225,Selfit,BOULEVARD TROPICAL,"- Av. Coronel Colares Moreira, 400, Jardim Renascença - Dentro do Boulevard Tropical -",São Luís,"MA,",65.075-440,,-2.5006171,-44.2867647,{},[],/matricula/boulevard-tropical,2025-08-27 21:21:13.270899,2025-08-29 13:23:41.174323,Jardim Renascença,São Luís,Maranhão,Brazil,,,,,,,
226,Selfit,CAMARAGIBE,"- Avenida Dr. Belmino Correia, 2350,Timbi",Camaragibe,"PE,",50731-000,,-8.0229313,-34.994342,{},[],/matricula/camaragibe,2025-08-27 21:21:13.270899,2025-08-29 13:23:42.275407,Timbi,Camaragibe,Pernambuco,Brazil,,,,,,,
227,Selfit,CAMARÁ SHOPPING,"- Rua Manoel Honorato da Costa, 555, Vila da Fábrica -",,,"54759-475, Camaragibe/PE",,-8.0160381,-34.9778761,{},[],/matricula/camara-shopping,2025-08-27 21:21:13.270899,2025-08-29 13:23:43.409913,Vila da Fabrica,Camaragibe,Pernambuco,Brazil,,,,,,,
228,Selfit,CAMINHO DAS ÁRVORES,"- Alameda das Cajazeiras, 59, Caminho das Árvores",Salvador,"BA,",41820-470,,-12.9860007,-38.458361,{},[],/matricula/caminho-das-arvores,2025-08-27 21:21:13.270899,2025-08-29 13:23:44.544469,Caminho das Árvores,Salvador,Bahia,Brazil,,,,,,,
229,Selfit,CAMPINA GRANDE,"- Rua Dr. Severino Cruz, n° 155, Centro",Campina Grande,"PB,",58400-258,,-7.2229842,-35.8781607,{},[],/matricula/campina-grande,2025-08-27 21:21:13.270899,2025-08-29 13:23:45.728782,Centro,Campina Grande,Paraíba,Brazil,,,,,,,
230,Selfit,CAMPO GRANDE,"- Estrada de Belém, 1704, Campo Grande",Recife,"PE,",52031-000,,-8.0321188,-34.8767558,{},[],/matricula/campo-grande,2025-08-27 21:21:13.270899,2025-08-29 13:23:46.846633,Campo Grande,Recife,Pernambuco,Brazil,,,,,,,
231,Selfit,CAMPOLIM,"- R. Maria Aparecida Pessutti Milego, 250, Campolim",Sorocaba,"SP,",18048-140,,-23.5307624,-47.4637304,{},[],/matricula/campolim,2025-08-27 21:21:13.270899,2025-08-29 13:23:47.947653,Parque Campolim,Sorocaba,São Paulo,Brazil,,,,,,,
232,Selfit,CANDEIAS,"- Av. Presidente Castelo Branco, 1670, Candeias",Jaboatão dos Guararapes,"PE, CEP 54450-015",,,-8.2150545,-34.9218173,{},[],/matricula/candeias,2025-08-27 21:21:13.270899,2025-08-29 13:23:49.065479,Candeias,Jaboatão dos Guararapes,Pernambuco,Brazil,,,,,,,
233,Selfit,CARAPICUÍBA,"- Av. Desembargador Dr. Eduardo Cunha Abreu, 1455, Vila Municipal - Dentro do Supermercado ASSAÍ- CEP. 06328-330",Carapicuiba,SP,,,-23.5222405,-46.8294531,{},[],/matricula/carapicuibacentro,2025-08-27 21:21:13.270899,2025-08-29 13:23:50.233417,Vila Municipal,Carapicuíba,São Paulo,Brazil,,,,,,,
234,Selfit,CARREFOUR JUNDIAÍ,"- Av. Professora Maria do Carmo Guimarães Pellegrini Vil, 800, Vila Vioto - CEP. 13209-500",Jundiaí,SP,,,-23.1797673,-46.9122598,{},[],/matricula/carrefour-jundiai,2025-08-27 21:21:13.270899,2025-08-29 21:26:59.683342,Moisés,Jundiaí,São Paulo,Brazil,,,,,,,
235,Selfit,CARUARU,"- Av. Oswaldo Cruz, 217 Térreo - Empresarial Maurício de Nassau Trade Center -",,,"55.012-040, Caruaru/PE",,-8.2805565,-35.9711685,{},[],/matricula/selfit-caruaru,2025-08-27 21:21:13.270899,2025-08-29 13:23:52.535651,Maurício de Nassau,Caruaru,Pernambuco,Brazil,,,,,,,
236,Selfit,CARUARU II,"- Av. José Rodrigues de Jesus, n° 120, Indianópolis",Caruaru,"PE,",55024-000,,-8.287998,-35.9634104,{},[],/matricula/caruaru-ii,2025-08-27 21:21:13.270899,2025-08-29 13:23:53.636832,Indianópolis,Caruaru,Pernambuco,Brazil,,,,,,,
237,Selfit,CASA AMARELA,"- R. Desembargador Gois Cavalcante, 12, Casa Amarela -",,,"52.060-155, Recife/PE",,-8.0301332,-34.9072835,{},[],/matricula/casa-amarela,2025-08-27 21:21:13.270899,2025-08-29 13:23:54.754435,Casa Amarela,Recife,Pernambuco,Brazil,,,,,,,
238,Selfit,CASA CAIADA,"- Av. Gov. Carlos de Lima Cavalcante, 1306, Casa Caiada -",,,"53130-530, Olinda/PE",,-7.9931574,-34.8412209,{},[],/matricula/casa-caiada,2025-08-27 21:21:13.270899,2025-08-29 13:23:55.872258,Casa Caiada,Olinda,Pernambuco,Brazil,,,,,,,
239,Selfit,CASA CAIADA II,"- Av. Dr. José Augusto Moreira , 656,Lot Jardim Pernambuco, Quadra 00C Lote 001",,,,,-7.9889695,-34.8389906,{},[],/matricula/casa-caiada-ii,2025-08-27 21:21:13.270899,2025-08-29 13:23:57.006757,Casa Caiada,Olinda,Pernambuco,Brazil,,,,,,,
240,Selfit,CASA FORTE,"- Pça. Jorn. Francisco P. de Queiroz, 23, Casa Forte -",,,"52060-412, Recife/PE",,-8.0335534,-34.9189597,{},[],/matricula/casa-forte,2025-08-27 21:21:13.270899,2025-08-29 13:23:58.141122,Casa Forte,Recife,Pernambuco,Brazil,,,,,,,
241,Selfit,CAXANGÁ,"- Av. Caxangá, 2834, Iputinga",Recife,"PE,",50.731-005,,-8.0442618,-34.9316681,{},[],/matricula/caxanga,2025-08-27 21:21:13.270899,2025-08-29 13:23:59.225633,Madalena,Recife,Pernambuco,Brazil,,,,,,,
242,Selfit,CIDADE JARDIM,"- Rua Iraí, 235, Coração de Jesus -",,,"30.380-640, Belo Horizonte/MG",,-19.9473723,-43.9498288,{},[],/matricula/cidade-jardim,2025-08-27 21:21:13.270899,2025-08-29 13:24:00.343270,Coracao de Jesus,Belo Horizonte,Minas Gerais,Brazil,,,,,,,
243,Selfit,COHAFUMA,"- Av. Jerônimo de Albuquerque, n° 61, Cohafuma",São Luís,"MA,",65071-750,,-2.5077065,-44.2644168,{},[],/matricula/cohafuma,2025-08-27 21:21:13.270899,2025-08-29 13:24:01.477858,Cohafuma,São Luís,Maranhão,Brazil,,,,,,,
244,Selfit,COHAMA,"- Av. Jerônimo de Albuquerque, 500, Cohama -",,,"65054-015, São Luís/MA",,-2.5211114,-44.2462726,{},[],/matricula/cohama,2025-08-27 21:21:13.270899,2025-08-29 13:24:02.579050,Bequimão,São Luís,Maranhão,Brazil,,,,,,,
245,Selfit,COLINAS,"- Av. Jorge Zarur, 100, Jd. Apolo -",,,"12.243-081, São José dos Campos/SP",,-23.2062649,-45.9064014,{},[],/matricula/colinas,2025-08-27 21:21:13.270899,2025-08-29 13:24:03.746853,Jardim Apolo,São José dos Campos,São Paulo,Brazil,,,,,,,
246,Selfit,CONDE DE BONFIM,"- Rua Conde de Bonfim, 186, Tijuca -",,,"20.520-053, Rio de Janeiro/RJ",,-22.9236177,-43.227852,{},[],/matricula/conde-de-bonfim,2025-08-27 21:21:13.270899,2025-08-29 13:24:04.847878,Tijuca,Rio de Janeiro,Rio de Janeiro,Brazil,,,,,,,
247,Selfit,CÓRREGO GRANDE,"- R. João Pio Duarte Silva, 1819, Córrego Grande -",,,"88.037-001, Florianópolis/SC",,-27.6003795,-48.500121,{},[],/matricula/corrego-grande,2025-08-27 21:21:13.270899,2025-08-29 13:24:05.965245,Córrego Grande,Florianópolis,Santa Catarina,Brazil,,,,,,,
248,Selfit,COSTA AZUL,"- Rua Adelaide Fernandes da Costa, 903, Costa Azul -",,,"41.760-040, Salvador/BA",,-12.9929194,-38.4489263,{},[],/matricula/costa-azul,2025-08-27 21:21:13.270899,2025-08-29 13:24:07.066683,Costa Azul,Salvador,Bahia,Brazil,,,,,,,
249,Selfit,CPA III,"- Av. Gov. Dante Martins de Oliveira, n° 1250, Novo Horizonte",Cuiabá,"MT,",78058-688,,-21.4649748,-49.2246518,{},[],/matricula/cpa-iii,2025-08-27 21:21:13.270899,2025-08-29 21:27:02.971164,CPA III,Novo Horizonte,State of São Paulo,Brazil,,,,,,,
250,Selfit,DANIEL DE LA TOUCHE,"- Avenida Daniel de La Touche, 01, Cohajap - CEP. 65072-455",São Luís,MA,,,-2.4960896,-44.2393308,{},[],/matricula/daniel-de-la-touche,2025-08-27 21:21:13.270899,2025-08-29 13:24:09.168799,Cohajap,São Luís,Maranhão,Brazil,,,,,,,
251,Selfit,DB PONTA NEGRA MANAUS,"- Av. Coronel Teixeira, 7.687 - Nova Esperança -",,,"69037-473, Manaus - AM",,-3.0679496,-60.096514,{},[],/matricula/db-ponta-negra-manaus,2025-08-27 21:21:13.270899,2025-08-29 13:24:10.286590,Ponta Negra,Manaus,Amazonas,Brazil,,,,,,,
252,Selfit,DIRCEU,"- R. Joaquim Nelson, 2743, Parque Ideal -",,,"64076-800, Teresina/PI",,-5.1035073,-42.7526484,{},[],/matricula/dirceu,2025-08-27 21:21:13.270899,2025-08-29 13:24:11.387760,Parque Ideal,Teresina,Piauí,Brazil,,,,,,,
253,Selfit,DOMINGOS FERREIRA,"- Av. Domingos Ferreira, 3.901, Boa Viagem -",,,"51.021-040, Recife/PE",,-8.100849,-34.887353,{},[],/matricula/domingos-ferreira,2025-08-27 21:21:13.270899,2025-08-29 13:24:12.505594,Pina,Recife,Pernambuco,Brazil,,,,,,,
254,Selfit,ENCRUZILHADA,"- Estrada de Belém, 44, Encruzilhada",Recife,"PE, CEP 52030-000",,,-8.0371027,-34.8903173,{},[],/matricula/encruzilhada,2025-08-27 21:21:13.270899,2025-08-29 13:24:13.589941,Campo Grande,Recife,Pernambuco,Brazil,,,,,,,
255,Selfit,EPITÁCIO PESSOA,"- Av. Pres. Epitácio Pessoa, 3001, Brisamar",João Pessoa,"PB,",58.042-006,,-7.1192047,-34.8434638,{},[],/matricula/epitacio-pessoa,2025-08-27 21:21:13.270899,2025-08-29 13:24:14.690606,Tambauzinho,João Pessoa,Paraíba,Brazil,,,,,,,
256,Selfit,ESTAÇÃO CUIABÁ,"- Av. Miguel Sutil, 9300, Santa Rosa -",,,"78.040-365, Cuiabá - MT",,-15.5901447,-56.1206767,{},[],/matricula/estacao-cuiaba,2025-08-27 21:21:13.270899,2025-08-29 13:24:15.775380,Santa Rosa,Cuiabá,Mato Grosso,Brazil,,,,,,,
257,Selfit,FEIRA DE SANTANA,,- Rua Coronel José Pinto dos Santos S,"N , loja 188187 Caseb .-","44.051-568, Feira de Santana/BA",,-12.2426989167833,-38.9500937756384,{},[],/matricula/feira-de-santana,2025-08-27 21:21:13.270899,2025-08-27 21:21:13.270899,,,,,,,,,,,
258,Selfit,FORQUILHA,"- Estrada da Maioba,20, Forquilha",São Luis,MA.,65054-040,,-2.552579,-44.2147025,{},[],/matricula/forquilha,2025-08-27 21:21:13.270899,2025-08-29 13:24:16.893186,Forquilha,São Luís,Maranhão,Brazil,,,,,,,
259,Selfit,FRANCA,"- Av. Dr. Ismael Alonso Y Alonso, 1799, Centro -",,,"14403-000, Franca/SP",,-20.5417103,-47.3960332,{},[],/matricula/franca,2025-08-27 21:21:13.270899,2025-08-29 13:24:17.994284,Centro,Franca,São Paulo,Brazil,,,,,,,
260,Selfit,GARANHUNS,"- Av. Julio Brasileiro, S/N, Lote 192 A, Heliópolis - CEp: 55.295-745",Garanhuns,PE,,,-23.6109411,-46.5927939,{},[],/matricula/garanhuns,2025-08-27 21:21:13.270899,2025-08-29 13:24:19.012030,Cidade Nova Heliópolis,São Paulo,State of São Paulo,Brazil,,,,,,,
261,Selfit,GLICÉRIO,"- R. Gen. Glicério, 3733, Centro -",,,"15015-400, São José do Rio Preto/SP",,-3.1203373,-60.0101823,{},[],/matricula/general-glicerio,2025-08-27 21:21:13.270899,2025-08-29 13:24:19.963416,Cachoeirinha,Manaus,Amazonas,Brazil,,,,,,,
262,Selfit,GODOFREDO MACIEL,"- Av. Godofredo Maciel, 4.035, Mondubim",Fortaleza,"CE,",60710-000,,-3.8302377,-38.5810782,{},[],/matricula/godofredo-maciel,2025-08-27 21:21:13.270899,2025-08-29 13:24:21.064070,Mondubim,Fortaleza,Ceará,Brazil,,,,,,,
263,Selfit,GOLDEN SHOPPING,"- Av. dos Holandeses, 200, Calhau - Dentro do Golden Shopping Calhau -",,,"65.071-380, São Luís/MA",,-2.4913911,-44.2636106,{},[],/matricula/golden-shopping-calhau,2025-08-27 21:21:13.270899,2025-08-29 13:24:22.182008,Calhau,São Luís,Maranhão,Brazil,,,,,,,
264,Selfit,GRAVATÁ,"- Rua Quinze de Novembro, 1299, Nossa Senhora das Graças - CEP 55642-550",Gravatá,PE,,,-29.9318127,-51.1586018,{},[],/matricula/gravata,2025-08-27 21:21:13.270899,2025-08-29 13:24:23.316312,Nossa Senhora das Gracas,Canoas,Rio Grande do Sul,Brazil,,,,,,,
265,Selfit,HOMERO CASTELO BRANCO,"- Av. Homero Castelo Branco, 1070, Jóquei -",,,"64050-010, Teresina/PI",,-5.0751029,-42.7816265,{},[],/matricula/homero-castelo-branco,2025-08-27 21:21:13.270899,2025-08-29 13:24:24.434217,Ininga,Teresina,Piauí,Brazil,,,,,,,
266,Selfit,HORIZONTE,"- R. Manoel Conrado de Sousa, N° 953, Zumbi",Horizonte,"Ceará,",62882-070,,-4.099601,-38.4865591,{},[],/matricula/horizonte,2025-08-27 21:21:13.270899,2025-08-29 13:24:25.598263,Zumbi,Horizonte,Ceará,Brazil,,,,,,,
267,Selfit,ICARAÍ,"- Avenida Sete de Setembro, 291, Icarai - CEP. 22231-000",Niterói,RJ,,,-22.9031516,-43.0998152,{},[],/matricula/icarai,2025-08-27 21:21:13.270899,2025-08-29 13:24:26.719659,Santa Rosa,Niterói,Rio de Janeiro,Brazil,,,,,,,
268,Selfit,ILHÉUS,"- Avenida Tancredo Neves, 1138 C, São Francisco",Ilhéus,"BA,",45655-120,,-12.9815734,-38.4549551,{},[],/matricula/ilheus,2025-08-27 21:21:13.270899,2025-08-29 13:24:27.869942,Caminho das Árvores,Salvador,Bahia,Brazil,,,,,,,
269,Selfit,ITABAIANA,"- Av. Doutor Luiz Magalhães, 1.405, Anízio Amancio de Oliveira -",,,"49.503-300, Itabaiana/SE",,-10.6936579,-37.4272805,{},[],/matricula/itabaiana,2025-08-27 21:21:13.270899,2025-08-29 13:24:29.009181,Anísio Amâncio de Oliveira,Itabaiana,Sergipe,Brazil,,,,,,,
270,Selfit,ITAJAÍ,"- Rua Arquiteto Nilson Edson dos Santos,n°991",São Vicente - Itajaí,"SC,",88.309-401,,-26.9051188,-48.6987298,{},[],/matricula/itajai,2025-08-27 21:21:13.270899,2025-08-29 13:24:30.177273,São Vicente,Itajaí,Santa Catarina,Brazil,,,,,,,
271,Selfit,ITAPIPOCA,"- Av. Monsenhor Tabosa, 2500, Madalenas -",,,"62505-040, Itapipoca/CE",,-3.4873888,-39.569285,{},[],/matricula/itapipoca,2025-08-27 21:21:13.270899,2025-08-29 13:24:31.290927,Madalenas,Itapipoca,Ceará,Brazil,,,,,,,
272,Selfit,IT CENTER,"- Av. Senador Lemos, 3153, Sacramenta - Dentro do IT Center",Belém,"PA,",66120-000,,-1.4163749,-48.4792392,{},[],/matricula/it-center,2025-08-27 21:21:13.270899,2025-08-29 13:24:32.375931,Sacramenta,Belém,Pará,Brazil,,,,,,,
273,Selfit,JAIME BENÉVOLO,"- Rua Jaime Benévolo, 1188, 1190 E 1200, José Bonifácio -",,,"60.050-081, Fortaleza/CE",,-3.7426188,-38.5289713,{},[],/matricula/jaime-benevolo,2025-08-27 21:21:13.270899,2025-08-29 13:24:33.509756,José Bonifacio,Fortaleza,Ceará,Brazil,,,,,,,
274,Selfit,JANGA,"- Av. Dr. Cláudio José Gueiros Leite, 4244, Janga -",,,"53.435-000, Paulista/PE",,-7.9208646,-34.8211267,{},[],/matricula/janga,2025-08-27 21:21:13.270899,2025-08-29 13:24:34.644307,Janga,Paulista,Pernambuco,Brazil,,,,,,,
275,Selfit,JARDIM DAS AMÉRICAS,"- Av. Fernando Corrêa da Costa, 1255, Jardim das Américas –",,,"78.060-600, Cuiabá/MT",,-15.6089132,-56.0791755,{},[],/matricula/extra-cuiaba,2025-08-27 21:21:13.270899,2025-08-29 13:24:35.778952,Jardim das Américas,Cuiabá,Mato Grosso,Brazil,,,,,,,
276,Selfit,JARDINS,"- Av. Marieta Leite, 03, Grageru -",,,"49.027-190, Aracaju/SE",,-10.9424735,-37.0647621,{},[],/matricula/jardins,2025-08-27 21:21:13.270899,2025-08-29 13:24:36.886039,Grageru,Aracaju,Sergipe,Brazil,,,,,,,
277,Selfit,JEAN EMILE,"- Rua Jean Emile Favre, 685, Ipsep -",,,"51.190-450, Recife/PE",,-8.1085171,-34.9164584,{},[],/matricula/jean-emile,2025-08-27 21:21:13.270899,2025-08-29 13:24:37.999764,Ipsep,Recife,Pernambuco,Brazil,,,,,,,
278,Selfit,JOÃO PAULO,"- Av. João Pessoa, n° 25, Filipinho",São Luís,"MA,",65042-815,,-2.5506192,-44.2645385,{},[],/matricula/joao-paulo,2025-08-27 21:21:13.270899,2025-08-29 13:24:39.108549,Filipinho,São Luís,Maranhão,Brazil,,,,,,,
279,Selfit,JÓQUEI,"- Av. Nossa Sra. de Fátima, 161, Jóquei - CEP 64048-180",Teresina,PI,,,-5.0786677,-42.7904088,{},[],/matricula/joquei,2025-08-27 21:21:13.270899,2025-08-29 13:24:40.233202,Jóquei,Teresina,Piauí,Brazil,,,,,,,
280,Selfit,JORDÃO,"- Av. Maria Irene, 1349, Jordão -",,,54320-605 - Recife/PE,,-8.1413671,-34.931423,{},[],/matricula/jordao,2025-08-27 21:21:13.270899,2025-08-29 13:24:41.369344,Jordão,Recife,Pernambuco,Brazil,,,,,,,
281,Selfit,JUAZEIRO DO NORTE,"- Av. Padre Cícero, 2470, Antônio Vieira -",,,"63.022-010, Juazeiro do Norte/CE",,-7.2223239,-39.3261608,{},[],/matricula/juazeiro-do-norte,2025-08-27 21:21:13.270899,2025-08-29 13:24:42.506811,Triângulo,Juazeiro do Norte,Ceará,Brazil,,,,,,,
282,Selfit,LAGOA NOVA,"- Av. Sen. Salgado Filho, 1656, Lagoa Nova - Piso G4 do Supermercado Nordestão -",,,"59.056-000,Natal/RN",,-5.8156228,-35.2067755,{},[],/matricula/lagoa-nova,2025-08-27 21:21:13.270899,2025-08-29 13:24:43.705869,Lagoa Nova,Natal,Rio Grande do Norte,Brazil,,,,,,,
283,Selfit,LAGOA NOVA II,"- Av. Miguel Castro, n° 1929, Lagoa Nova",Natal,"RN,",59062-000,,-5.8234541,-35.2093473,{},[],/matricula/lagoa-nova-ii,2025-08-27 21:21:13.270899,2025-08-29 13:24:44.829800,Lagoa Nova,Natal,Rio Grande do Norte,Brazil,,,,,,,
284,Selfit,LAR CENTER,"- Av. Otto Baumgart, 500, Vila Guilherme - CEP. 02049-000",São Paulo,SP,,,-23.5144591,-46.6144346,{},[],/matricula/lar-center,2025-08-27 21:21:13.270899,2025-08-29 13:24:45.971849,Vila Guilherme,São Paulo,São Paulo,Brazil,,,,,,,
285,Selfit,LAURO DE FREITAS,"- AV. Luís Tarquínio Pontes, 2603, Vilas do Atlântico –",,,"42.701-450, Lauro de Freitas/BA",,-12.8774889,-38.3062677,{},[],/matricula/lauro-de-freitas,2025-08-27 21:21:13.270899,2025-08-29 13:24:47.124444,Vilas do Atlântico,Lauro de Freitas,Bahia,Brazil,,,,,,,
286,Selfit,LIMOEIRO DO NORTE,"- R. Cônego Mizael Alves de Souza, Nº 170, Luís Alves de Freitas",Limoeiro do Norte,"CE,",62930-000,,-5.1413207,-38.0946186,{},[],/matricula/limoeiro-do-norte,2025-08-27 21:21:13.270899,2025-08-29 13:24:48.280288,Luís Alves de Freitas,Limoeiro do Norte,Ceará,Brazil,,,,,,,
287,Selfit,MADALENA,"- R. Prof. Benedito Monteiro, 224, Madalena -",,,"50720-545, Recife/PE",,-8.0603791,-34.9045292,{},[],/matricula/madalena,2025-08-27 21:21:13.270899,2025-08-29 13:24:49.410097,Madalena,Recife,Pernambuco,Brazil,,,,,,,
288,Selfit,MAG SHOPPING,"- Av. Gov. Flavio Ribeiro Coutinho, 115, Manaíra - Dentro do Mag Shopping, 2º piso -",,,"58037-972, João Pessoa/PB",,-7.0975234,-34.8345231,{},[],/matricula/mag-shopping,2025-08-27 21:21:13.270899,2025-08-29 13:24:50.393313,Manaíra,João Pessoa,Paraíba,Brazil,,,,,,,
289,Selfit,MAIOBÃO,"- Estrada do Ribamar, 26 Maiobão -",,,"65130-000, Paço do Lumiar/MA",,-2.5392866,-44.1743995,{},[],/matricula/maiobao,2025-08-27 21:21:13.270899,2025-08-29 13:24:51.496663,Maiobão,Paço do Lumiar,Maranhão,Brazil,,,,,,,
290,Selfit,MANAUS PLAZA SHOPPING,"- Av. Djalma Batista, 2100, Chapada -",,,"69.050-010, Manaus/AM",,-3.0975763,-60.0235425,{},[],/matricula/manaus-plaza-shopping,2025-08-27 21:21:13.270899,2025-08-29 13:24:52.626172,Chapada,Manaus,Amazonas,Brazil,,,,,,,
291,Selfit,MANGABEIRA,"- Av. Hilton Souto Maior, 3901, Mangabeira - Dentro do Mangabeira Shopping, 3º piso -",,,"58033-455, João Pessoa/PB",,-7.1626717,-34.8306506,{},[],/matricula/mangabeira-shopping,2025-08-27 21:21:13.270899,2025-08-29 13:24:53.778359,Mangabeira,João Pessoa,Paraíba,Brazil,,,,,,,
292,Selfit,MANGABEIRAS,"- Av. Comendador Gustavo Paiva, 3261, Mangabeiras - Lote 149, quadra 504 -",,,"57.037-532, Maceió/AL",,-9.644172,-35.7119793,{},[],/matricula/mangabeiras,2025-08-27 21:21:13.270899,2025-08-29 13:24:54.902235,Mangabeiras,Maceió,Alagoas,Brazil,,,,,,,
293,Selfit,MARACANAÚ,"- Av. Padre José Holanda do Vale, 1.200, Luzardo Viana -",,,"61910-000, Maracanaú/CE",,-3.8505665,-38.6454529,{},[],/matricula/maracanau,2025-08-27 21:21:13.270899,2025-08-29 13:24:56.018792,Cagado,Maracanaú,Ceará,Brazil,,,,,,,
294,Selfit,MARAMBAIA,"- Av. Pedro Álvares Cabral, 9031 - Marambaia, Belém - PA, 66615-860",,,,,-1.4087458,-48.446167,{},[],/matricula/marambaia,2025-08-27 21:21:13.270899,2025-08-29 13:24:57.173081,Marambaia,Belém,Pará,Brazil,,,,,,,
295,Selfit,MARÍLIA SHOPPING,"- Av. Tucunarés, 500, loja “A”, Jd. Maria Martha –",,,"17.507-280, Marília/SP",,-22.185943,-49.9671345,{},[],/matricula/marilia-shopping,2025-08-27 21:21:13.270899,2025-08-29 13:24:58.294513,Jardim Sao Francisco,Marília,São Paulo,Brazil,,,,,,,
